               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 169,            0.039955,            0.016085,                   0,             0.95894,                   1,               0.995,             0.56055,            0.034604,           0.0060113,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.040612,            0.017482,                   0,             0.96526,                   1,               0.995,              0.5965,            0.030984,           0.0059123,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.038707,            0.015308,                   0,              0.9672,                   1,               0.995,             0.38768,            0.041636,           0.0066252,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.041905,            0.016176,                   0,             0.96699,                   1,               0.995,              0.5589,            0.030887,           0.0060397,                   0,            0.004357,            0.004357,            0.004357
                 173,             0.03972,            0.015536,                   0,             0.94405,                   1,               0.995,             0.48127,             0.03795,           0.0062294,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.039268,            0.015574,                   0,              0.9569,                   1,               0.995,             0.47223,            0.038478,           0.0062062,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.035714,            0.013964,                   0,             0.94196,                   1,               0.995,             0.46071,            0.041059,           0.0062181,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.040189,            0.016095,                   0,             0.96807,                   1,               0.995,             0.57013,            0.029859,           0.0059613,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.042186,            0.016412,                   0,             0.97058,                   1,               0.995,             0.51427,            0.035782,           0.0060489,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.036621,            0.015304,                   0,              0.9741,                   1,               0.995,             0.54715,            0.034266,           0.0059559,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.036804,            0.015964,                   0,              0.9816,                   1,               0.995,             0.57679,            0.033342,            0.005873,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.038685,             0.01584,                   0,             0.98464,                   1,               0.995,             0.52907,            0.037646,           0.0059666,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.040955,            0.016635,                   0,              0.9846,                   1,               0.995,              0.6128,            0.030023,           0.0058889,                   0,             0.00406,             0.00406,             0.00406
                 182,             0.03945,            0.016393,                   0,             0.98558,                   1,               0.995,             0.58804,            0.029883,           0.0058794,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.039331,            0.016515,                   0,             0.98605,                   1,               0.995,             0.59753,            0.032706,           0.0058609,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.041055,            0.015648,                   0,             0.98844,                   1,               0.995,             0.52059,            0.032084,           0.0057823,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.040025,            0.015456,                   0,             0.98711,                   1,               0.995,             0.56814,             0.03044,            0.005749,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.039057,            0.015963,                   0,             0.98539,                   1,               0.995,             0.57171,              0.0307,           0.0058364,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.036031,            0.015288,                   0,             0.98568,                   1,               0.995,              0.5068,            0.034437,           0.0060626,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.038367,             0.01581,                   0,             0.98753,                   1,               0.995,             0.62165,            0.031944,           0.0060428,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.039981,            0.017096,                   0,             0.98795,                   1,               0.995,             0.47294,            0.038636,           0.0062901,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.038632,            0.016243,                   0,             0.98827,                   1,               0.995,             0.52833,            0.038072,            0.006239,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.041004,            0.017416,                   0,             0.98832,                   1,               0.995,             0.58684,            0.032324,           0.0060555,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.039001,              0.0158,                   0,             0.98596,                   1,               0.995,             0.56728,             0.03874,           0.0060813,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.039445,            0.016377,                   0,             0.98446,                   1,               0.995,             0.49452,             0.04128,           0.0063254,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.043675,            0.017534,                   0,             0.98176,                   1,               0.995,             0.54104,            0.037694,           0.0062791,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.037183,            0.016233,                   0,              0.9775,                   1,               0.995,             0.46314,            0.039838,           0.0064125,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.037157,            0.015866,                   0,             0.97857,                   1,               0.995,             0.60211,             0.03711,           0.0061367,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.037722,            0.015226,                   0,             0.97867,                   1,               0.995,             0.48223,             0.03748,           0.0062443,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.036823,            0.015776,                   0,             0.98185,                   1,               0.995,             0.53849,            0.036661,           0.0061055,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.035749,            0.015592,                   0,             0.98209,                   1,               0.995,             0.49789,            0.037507,           0.0062529,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.038239,            0.015016,                   0,             0.98405,                   1,               0.995,             0.56574,             0.03242,           0.0060092,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.036539,             0.01482,                   0,             0.98514,                   1,               0.995,             0.51079,            0.034482,           0.0061956,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.037217,            0.015772,                   0,             0.98591,                   1,               0.995,             0.51617,             0.03549,           0.0062591,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.038312,            0.015515,                   0,             0.98639,                   1,               0.995,             0.51024,            0.037518,           0.0062126,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.037211,            0.015858,                   0,             0.98379,                   1,               0.995,             0.51514,            0.032229,           0.0059978,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.038974,            0.015165,                   0,             0.98439,                   1,               0.995,             0.48515,            0.040997,           0.0063021,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.037604,            0.015134,                   0,             0.98433,                   1,               0.995,             0.54657,            0.035786,           0.0060439,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.037471,            0.015475,                   0,             0.98402,                   1,               0.995,             0.53393,            0.031952,           0.0059897,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.039424,             0.01536,                   0,             0.98343,                   1,               0.995,             0.64999,            0.026265,           0.0056964,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.036618,            0.015541,                   0,             0.98545,                   1,               0.995,             0.55077,            0.033168,           0.0059937,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.037606,            0.014743,                   0,             0.98496,                   1,               0.995,             0.51602,            0.042421,           0.0062864,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.044316,            0.017024,                   0,             0.98561,                   1,               0.995,             0.64224,            0.029682,           0.0056702,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.039058,            0.016668,                   0,             0.98198,                   1,               0.995,             0.63951,            0.028711,           0.0055331,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.039763,            0.015299,                   0,             0.97995,                   1,               0.995,             0.59388,            0.028096,           0.0056089,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.037314,            0.014988,                   0,             0.98013,                   1,               0.995,             0.56966,            0.031362,           0.0057674,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.036968,            0.015239,                   0,              0.9825,                   1,               0.995,              0.6355,            0.029106,           0.0056883,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.038555,             0.01689,                   0,             0.98593,                   1,               0.995,             0.56649,             0.02949,           0.0057452,                   0,            0.002905,            0.002905,            0.002905
                 217,             0.03881,             0.01613,                   0,             0.98741,                   1,               0.995,             0.56559,            0.031741,           0.0058993,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.037216,            0.016398,                   0,             0.98811,                   1,               0.995,             0.59701,            0.029646,           0.0057698,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.035477,            0.014888,                   0,             0.98918,                   1,               0.995,             0.50155,            0.035773,           0.0060674,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.033991,            0.014737,                   0,             0.98921,                   1,               0.995,             0.55054,            0.035959,           0.0058986,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.036686,            0.015378,                   0,             0.98814,                   1,               0.995,             0.61455,            0.028983,           0.0056186,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.036729,            0.015339,                   0,             0.98747,                   1,               0.995,               0.563,             0.03126,           0.0057351,                   0,            0.002707,            0.002707,            0.002707
                 223,             0.03387,            0.014567,                   0,             0.98775,                   1,               0.995,             0.55683,            0.032261,           0.0056998,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.035104,            0.014278,                   0,             0.98756,                   1,               0.995,             0.58035,            0.035791,           0.0058364,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.036716,            0.014368,                   0,             0.98813,                   1,               0.995,             0.57612,            0.032806,           0.0057901,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.035016,            0.014676,                   0,              0.9879,                   1,               0.995,             0.57971,            0.032756,           0.0057481,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.035691,             0.01579,                   0,             0.98827,                   1,               0.995,             0.60173,             0.03044,            0.005655,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.036904,            0.015852,                   0,              0.9898,                   1,               0.995,              0.6377,            0.025941,           0.0054044,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.035736,            0.013885,                   0,             0.99029,                   1,               0.995,             0.59358,            0.032451,           0.0056734,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.038285,            0.015554,                   0,             0.98992,                   1,               0.995,             0.62048,            0.031563,           0.0056932,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.037864,             0.01546,                   0,             0.98977,                   1,               0.995,             0.65249,            0.027928,           0.0055992,                   0,             0.00241,             0.00241,             0.00241
                 232,             0.03569,            0.015837,                   0,             0.98979,                   1,               0.995,             0.60767,              0.0305,           0.0057377,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.035291,            0.015433,                   0,             0.98912,                   1,               0.995,             0.61084,            0.031696,           0.0057573,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.036958,               0.015,                   0,             0.98888,                   1,               0.995,             0.65158,             0.02929,           0.0056305,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.036138,            0.014772,                   0,             0.98826,                   1,               0.995,             0.54314,            0.034877,           0.0057962,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.034325,            0.015066,                   0,             0.98867,                   1,               0.995,             0.62122,            0.030005,           0.0056046,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.035552,            0.015198,                   0,             0.98914,                   1,               0.995,             0.60014,            0.029464,           0.0056447,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.036093,            0.015059,                   0,             0.98942,                   1,               0.995,              0.5923,            0.029038,           0.0056101,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.034423,            0.014378,                   0,              0.9889,                   1,               0.995,             0.59968,            0.028258,           0.0055089,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.036885,            0.014339,                   0,             0.98832,                   1,               0.995,             0.55118,            0.033651,            0.005716,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.034669,            0.015174,                   0,             0.98798,                   1,               0.995,             0.57742,            0.031596,           0.0056144,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.034725,            0.015383,                   0,             0.98771,                   1,               0.995,             0.57672,            0.032697,           0.0056447,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.034527,            0.014849,                   0,             0.98811,                   1,               0.995,             0.59093,            0.031097,           0.0055371,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.032832,            0.014702,                   0,             0.98838,                   1,               0.995,             0.58922,            0.030894,           0.0054909,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.033893,            0.015255,                   0,             0.98795,                   1,               0.995,             0.60507,            0.031825,           0.0055712,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.035444,            0.014808,                   0,             0.98753,                   1,               0.995,             0.59079,            0.032191,           0.0055465,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.037036,            0.015972,                   0,             0.98643,                   1,               0.995,             0.63236,            0.031124,           0.0054154,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.035113,            0.014795,                   0,             0.98649,                   1,               0.995,             0.64503,            0.029109,           0.0053424,                   0,            0.001849,            0.001849,            0.001849
                 249,              0.0355,             0.01571,                   0,             0.98654,                   1,               0.995,             0.61145,            0.030203,           0.0054382,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.036193,            0.015769,                   0,             0.98654,                   1,               0.995,             0.59236,            0.029641,            0.005438,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.034433,            0.015943,                   0,             0.98693,                   1,               0.995,             0.59734,            0.031999,           0.0055702,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.034684,            0.014826,                   0,             0.98643,                   1,               0.995,             0.61306,             0.03104,           0.0054837,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.036276,            0.015212,                   0,             0.98612,                   1,               0.995,              0.6133,            0.030346,           0.0055023,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.036043,            0.016093,                   0,             0.98649,                   1,               0.995,             0.64906,            0.026662,            0.005414,                   0,            0.001651,            0.001651,            0.001651
                 255,             0.03443,            0.014721,                   0,             0.98659,                   1,               0.995,             0.65087,            0.026721,           0.0053471,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.034066,            0.015015,                   0,             0.98949,                   1,               0.995,             0.55721,            0.033179,           0.0056334,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.034418,            0.015829,                   0,             0.99116,                   1,               0.995,             0.58096,            0.032074,           0.0055933,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.037662,            0.016411,                   0,             0.99247,                   1,               0.995,             0.60687,            0.030699,           0.0055332,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.037865,            0.015717,                   0,             0.99348,                   1,               0.995,             0.60834,            0.028016,           0.0054836,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.034419,            0.015084,                   0,             0.99272,                   1,               0.995,             0.60914,            0.028278,           0.0054688,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.034956,            0.015024,                   0,             0.99209,                   1,               0.995,             0.58346,            0.031353,           0.0056095,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.036537,            0.015941,                   0,              0.9908,                   1,               0.995,              0.5766,            0.032607,           0.0056648,                   0,            0.001387,            0.001387,            0.001387
                 263,             0.03589,             0.01596,                   0,             0.99003,                   1,               0.995,             0.60876,            0.028813,           0.0055477,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.035415,            0.015236,                   0,             0.98997,                   1,               0.995,             0.60536,            0.029318,           0.0055983,                   0,            0.001321,            0.001321,            0.001321
                 265,             0.03279,            0.014449,                   0,             0.98968,                   1,               0.995,             0.61632,            0.027585,           0.0055283,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.034268,            0.015113,                   0,              0.9895,                   1,               0.995,             0.60493,            0.028204,           0.0055546,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.032576,            0.014281,                   0,             0.98972,                   1,               0.995,             0.59584,            0.032825,           0.0057211,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.034974,            0.014474,                   0,             0.98995,                   1,               0.995,             0.57006,            0.036187,           0.0058695,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.035775,            0.015598,                   0,             0.99053,                   1,               0.995,             0.57188,             0.03559,           0.0058969,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.034936,            0.015811,                   0,             0.99117,                   1,               0.995,             0.57188,            0.035228,           0.0059279,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.034095,            0.014789,                   0,               0.991,                   1,               0.995,              0.6045,            0.032211,           0.0057008,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.032475,            0.015237,                   0,             0.99089,                   1,               0.995,             0.61368,            0.030765,           0.0056025,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.034584,            0.014465,                   0,             0.99064,                   1,               0.995,             0.60452,             0.03204,           0.0056377,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.035415,            0.015258,                   0,             0.99052,                   1,               0.995,             0.59821,            0.032668,           0.0056507,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.033753,            0.014048,                   0,             0.99035,                   1,               0.995,             0.62849,            0.030061,           0.0055308,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.033695,            0.015041,                   0,             0.98997,                   1,               0.995,             0.61384,            0.030482,           0.0055347,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.032749,            0.014591,                   0,             0.99021,                   1,               0.995,              0.6088,            0.029986,           0.0055098,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.037021,            0.016713,                   0,             0.98949,                   1,               0.995,             0.60156,             0.03072,           0.0055116,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.032925,            0.014381,                   0,             0.98947,                   1,               0.995,             0.59691,            0.030737,           0.0055074,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.035343,            0.014076,                   0,             0.98987,                   1,               0.995,             0.57575,            0.031023,           0.0055144,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.034411,            0.014293,                   0,             0.98951,                   1,               0.995,             0.57302,            0.031429,           0.0055004,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.031649,            0.014605,                   0,             0.98935,                   1,               0.995,             0.59163,            0.031582,           0.0055071,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.033445,            0.015043,                   0,             0.98983,                   1,               0.995,             0.62754,            0.029324,           0.0053951,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.032863,            0.015101,                   0,             0.98994,                   1,               0.995,             0.63215,            0.028576,           0.0053482,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.032001,            0.014395,                   0,             0.98923,                   1,               0.995,             0.63217,            0.028952,            0.005332,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.036062,            0.014847,                   0,             0.98912,                   1,               0.995,             0.63516,            0.028834,           0.0053115,                   0,            0.000595,            0.000595,            0.000595
                 287,            0.033966,             0.01456,                   0,             0.98958,                   1,               0.995,             0.63565,            0.028682,           0.0052943,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.033315,            0.014388,                   0,             0.99015,                   1,               0.995,             0.61678,            0.029533,           0.0053386,                   0,            0.000529,            0.000529,            0.000529
                 289,            0.033789,             0.01522,                   0,             0.99049,                   1,               0.995,             0.60395,            0.030451,           0.0053565,                   0,            0.000496,            0.000496,            0.000496
                 290,            0.035095,            0.016074,                   0,             0.99054,                   1,               0.995,             0.60396,            0.030998,           0.0053847,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.033678,             0.01549,                   0,             0.99154,                   1,               0.995,             0.59247,            0.030856,           0.0054063,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.034084,            0.014837,                   0,             0.99191,                   1,               0.995,             0.60092,            0.030251,           0.0053898,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.031459,            0.014421,                   0,              0.9918,                   1,               0.995,             0.60124,             0.02965,           0.0053738,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.031328,            0.013893,                   0,             0.99114,                   1,               0.995,             0.60122,            0.029473,           0.0053226,                   0,            0.000331,            0.000331,            0.000331
                 295,            0.034917,            0.014956,                   0,             0.99111,                   1,               0.995,             0.61583,            0.029009,           0.0053375,                   0,            0.000298,            0.000298,            0.000298
                 296,            0.035825,            0.015297,                   0,             0.99097,                   1,               0.995,             0.60122,            0.029046,           0.0053401,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.031967,            0.014514,                   0,             0.99072,                   1,               0.995,             0.60399,            0.029057,           0.0053483,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.034338,            0.014785,                   0,             0.99052,                   1,               0.995,             0.60239,             0.02884,           0.0053536,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.034789,            0.016304,                   0,             0.99097,                   1,               0.995,             0.60125,            0.029198,           0.0054174,                   0,            0.000166,            0.000166,            0.000166
